country;region;year;indicator;value
Peru;ENAHO 1;1999;headcount_national_USD6.85;62,122352
Peru;ENAHO 1;1999;headcount_rural_USD2.15;44,873722
Peru;ENAHO 1;1999;headcount_rural_USD3.65;71,863521
Peru;ENAHO 1;1999;headcount_rural_USD6.85;90,448728
Peru;ENAHO 1;1999;headcount_urban_USD2.15;5,831181
Peru;ENAHO 1;1999;headcount_urban_USD3.65;17,507052
Peru;ENAHO 1;1999;headcount_urban_USD6.85;47,142994
Peru;ENAHO 1;1999;nbi1_headcount_urban;45,656877
Peru;ENAHO 1;1999;theil;0,60249884
Peru;ENAHO 1;1999;wolfson;0,50496946
Peru;ENAHO 1;2000;a1;0,36114182
Peru;ENAHO 1;2000;a2;0,60762307
Peru;ENAHO 1;2000;cv;1,203373
Peru;ENAHO 1;2000;e0;0,44772469
Peru;ENAHO 1;2000;gini;0,49073365
Peru;ENAHO 1;2000;gini_pci_rural;0,4269341
Peru;ENAHO 1;2000;gini_pci_urban;0,42305431
Peru;ENAHO 1;2000;headcount_national_USD2.15;19,268626
Peru;ENAHO 1;2000;headcount_national_USD3.65;35,35451
Peru;ENAHO 1;2000;headcount_national_USD6.85;62,361976
Peru;ENAHO 1;2000;headcount_rural_USD2.15;47,755298
Peru;ENAHO 1;2000;headcount_rural_USD3.65;73,034014
Peru;ENAHO 1;2000;headcount_rural_USD6.85;92,739714
Peru;ENAHO 1;2000;headcount_urban_USD2.15;3,9790742
Peru;ENAHO 1;2000;headcount_urban_USD3.65;15,13092
Peru;ENAHO 1;2000;headcount_urban_USD6.85;46,057439
Peru;ENAHO 1;2000;nbi1_headcount_urban;47,378417
Peru;ENAHO 1;2000;theil;0,44504861
Peru;ENAHO 1;2000;wolfson;0,4602882
Peru;ENAHO 2;2001;a1;0,38475962
Peru;ENAHO 2;2001;a2;0,62806559
Peru;ENAHO 2;2001;cv;1,531245
Peru;ENAHO 2;2001;e0;0,48597114
Peru;ENAHO 2;2001;gini;0,51287717
Peru;ENAHO 2;2001;gini_pci_rural;0,43736363
Peru;ENAHO 2;2001;gini_pci_urban;0,46310415
Peru;ENAHO 2;2001;headcount_national_USD2.15;20,254483
Peru;ENAHO 2;2001;headcount_national_USD3.65;37,546125
Peru;ENAHO 2;2001;headcount_national_USD6.85;63,914679
Peru;ENAHO 2;2001;headcount_rural_USD2.15;46,71834
Peru;ENAHO 2;2001;headcount_rural_USD3.65;73,218394
Peru;ENAHO 2;2001;headcount_rural_USD6.85;92,109893
Peru;ENAHO 2;2001;headcount_urban_USD2.15;7,7567457
Peru;ENAHO 2;2001;headcount_urban_USD3.65;20,699651
Peru;ENAHO 2;2001;headcount_urban_USD6.85;50,599296
Peru;ENAHO 2;2001;nbi1_headcount_urban;48,298031
Peru;ENAHO 2;2001;theil;0,52037426
Peru;ENAHO 2;2001;wolfson;0,48431155
Peru;ENAHO 2;2002;a1;0,41067627
Peru;ENAHO 2;2002;a2;0,63963653
Peru;ENAHO 2;2002;cv;1,6927056
Peru;ENAHO 2;2002;e0;0,52891137
Peru;ENAHO 2;2002;gini;0,5354866
Peru;ENAHO 2;2002;gini_pci_rural;0,42647824
Peru;ENAHO 2;2002;gini_pci_urban;0,48642908
Peru;ENAHO 2;2002;headcount_national_USD2.15;17,54501
Peru;ENAHO 2;2002;headcount_national_USD3.65;34,166665
Peru;ENAHO 2;2002;headcount_national_USD6.85;60,197604
Peru;ENAHO 2;2002;headcount_rural_USD2.15;45,57112
Peru;ENAHO 2;2002;headcount_rural_USD3.65;72,695786
Peru;ENAHO 2;2002;headcount_rural_USD6.85;91,912263
Peru;ENAHO 2;2002;headcount_urban_USD2.15;4,916403
Peru;ENAHO 2;2002;headcount_urban_USD3.65;16,805386
Peru;ENAHO 2;2002;headcount_urban_USD6.85;45,906932
Peru;ENAHO 2;2002;nbi1_headcount_urban;46,720604
Peru;ENAHO 2;2002;theil;0,5924075
Peru;ENAHO 2;2002;wolfson;0,48536618
Peru;ENAHO 2;2003;a1;0,36839938
Peru;ENAHO 2;2003;a2;0,57829804
Peru;ENAHO 2;2003;cv;1,5191626
Peru;ENAHO 2;2003;e0;0,45909526
Peru;ENAHO 2;2003;gini;0,50707878
Peru;ENAHO 2;2003;gini_pci_rural;0,35706559
Peru;ENAHO 2;2003;gini_pci_urban;0,46304355
Peru;ENAHO 2;2003;headcount_national_USD2.15;15,129042
Peru;ENAHO 2;2003;headcount_national_USD3.65;31,802145
Peru;ENAHO 2;2003;headcount_national_USD6.85;60,158143
Peru;ENAHO 2;2003;headcount_rural_USD2.15;38,563576
Peru;ENAHO 2;2003;headcount_rural_USD3.65;70,454191
Peru;ENAHO 2;2003;headcount_rural_USD6.85;92,63612
Peru;ENAHO 2;2003;headcount_urban_USD2.15;5,0801642
Peru;ENAHO 2;2003;headcount_urban_USD3.65;15,227901
Peru;ENAHO 2;2003;headcount_urban_USD6.85;46,231379
Peru;ENAHO 2;2003;nbi1_headcount_urban;48,083258
Peru;ENAHO 2;2003;theil;0,51728035
Peru;ENAHO 2;2003;wolfson;0,46080139
Peru;ENAHO 3;2003;a1;0,3960416
Peru;ENAHO 3;2003;a2;0,60695504
Peru;ENAHO 3;2003;cv;1,6683961
Peru;ENAHO 3;2003;e0;0,50408673
Peru;ENAHO 3;2003;gini;0,53073387
Peru;ENAHO 3;2003;gini_pci_rural;0,36824843
Peru;ENAHO 3;2003;gini_pci_urban;0,49414985
Peru;ENAHO 3;2003;headcount_national_USD2.15;14,664633
Peru;ENAHO 3;2003;headcount_national_USD3.65;32,331798
Peru;ENAHO 3;2003;headcount_national_USD6.85;59,434142
Peru;ENAHO 3;2003;headcount_rural_USD2.15;35,49032
Peru;ENAHO 3;2003;headcount_rural_USD3.65;68,428088
Peru;ENAHO 3;2003;headcount_rural_USD6.85;91,161865
Peru;ENAHO 3;2003;headcount_urban_USD2.15;5,5572207
Peru;ENAHO 3;2003;headcount_urban_USD3.65;16,546303
Peru;ENAHO 3;2003;headcount_urban_USD6.85;45,559092
Peru;ENAHO 3;2003;nbi1_headcount_urban;46,24552
Peru;ENAHO 3;2003;theil;0,58217359
Peru;ENAHO 3;2003;wolfson;0,48054146
Peru;ENAHO 3;2004;a1;0,36321023
Peru;ENAHO 3;2004;a2;0,58887518
Peru;ENAHO 3;2004;cv;1,3886456
Peru;ENAHO 3;2004;e0;0,45105886
Peru;ENAHO 3;2004;gini;0,49876946
Peru;ENAHO 3;2004;gini_pci_rural;0,41983284
Peru;ENAHO 3;2004;gini_pci_urban;0,44661382
Peru;ENAHO 3;2004;headcount_national_USD2.15;16,311806
Peru;ENAHO 3;2004;headcount_national_USD3.65;32,782547
Peru;ENAHO 3;2004;headcount_national_USD6.85;59,759946
Peru;ENAHO 3;2004;headcount_rural_USD2.15;43,500807
Peru;ENAHO 3;2004;headcount_rural_USD3.65;72,167964
Peru;ENAHO 3;2004;headcount_rural_USD6.85;92,306569
Peru;ENAHO 3;2004;headcount_urban_USD2.15;4,7513319
Peru;ENAHO 3;2004;headcount_urban_USD3.65;16,036287
Peru;ENAHO 3;2004;headcount_urban_USD6.85;45,921469
Peru;ENAHO 3;2004;nbi1_headcount_urban;45,371066
Peru;ENAHO 3;2004;theil;0,48200618
Peru;ENAHO 3;2004;wolfson;0,46012932
Peru;ENAHO 3;2005;a1;0,37215588
Peru;ENAHO 3;2005;a2;0,62417388
Peru;ENAHO 3;2005;cv;1,3458166
Peru;ENAHO 3;2005;e0;0,46521602
Peru;ENAHO 3;2005;gini;0,50450898
Peru;ENAHO 3;2005;gini_pci_rural;0,43669339
Peru;ENAHO 3;2005;gini_pci_urban;0,45509896
Peru;ENAHO 3;2005;headcount_national_USD2.15;17,811798
Peru;ENAHO 3;2005;headcount_national_USD3.65;35,174858
Peru;ENAHO 3;2005;headcount_national_USD6.85;61,503981
Peru;ENAHO 3;2005;headcount_rural_USD2.15;46,881728
Peru;ENAHO 3;2005;headcount_rural_USD3.65;73,824051
Peru;ENAHO 3;2005;headcount_rural_USD6.85;91,814709
Peru;ENAHO 3;2005;headcount_urban_USD2.15;5,8013919
Peru;ENAHO 3;2005;headcount_urban_USD3.65;19,206724
Peru;ENAHO 3;2005;headcount_urban_USD6.85;48,980932
Peru;ENAHO 3;2005;nbi1_headcount_urban;45,817623
Peru;ENAHO 3;2005;theil;0,48866234
Peru;ENAHO 3;2005;wolfson;0,47096893
Peru;ENAHO 3;2006;a1;0,37303567
Peru;ENAHO 3;2006;a2;0,60775688
Peru;ENAHO 3;2006;cv;1,3999957
Peru;ENAHO 3;2006;e0;0,46720668
Peru;ENAHO 3;2006;gini;0,50331039
Peru;ENAHO 3;2006;gini_pci_rural;0,43685315
Peru;ENAHO 3;2006;gini_pci_urban;0,44975276
Peru;ENAHO 3;2006;headcount_national_USD2.15;15,597147
Peru;ENAHO 3;2006;headcount_national_USD3.65;30,442505
Peru;ENAHO 3;2006;headcount_national_USD6.85;55,861864
Peru;ENAHO 3;2006;headcount_rural_USD2.15;42,79206
Peru;ENAHO 3;2006;headcount_rural_USD3.65;70,986037
Peru;ENAHO 3;2006;headcount_rural_USD6.85;90,60886
Peru;ENAHO 3;2006;headcount_urban_USD2.15;4,6889426
Peru;ENAHO 3;2006;headcount_urban_USD3.65;14,18001
Peru;ENAHO 3;2006;headcount_urban_USD6.85;41,92443
Peru;ENAHO 3;2006;nbi1_headcount_urban;43,258099
Peru;ENAHO 3;2006;theil;0,48991211
Peru;ENAHO 3;2006;wolfson;0,4706546
Peru;ENAHO 3;2007;a1;0,3708315
Peru;ENAHO 3;2007;a2;0,60918251
Peru;ENAHO 3;2007;cv;1,4323996
Peru;ENAHO 3;2007;e0;0,46356699
Peru;ENAHO 3;2007;gini;0,50020579
Peru;ENAHO 3;2007;gini_pci_rural;0,44295913
Peru;ENAHO 3;2007;gini_pci_urban;0,44645669
Peru;ENAHO 3;2007;headcount_national_USD2.15;13,215263
Peru;ENAHO 3;2007;headcount_national_USD3.65;26,458325
Peru;ENAHO 3;2007;headcount_national_USD6.85;50,303049
Peru;ENAHO 3;2007;headcount_rural_USD2.15;38,559251
Peru;ENAHO 3;2007;headcount_rural_USD3.65;65,91963
Peru;ENAHO 3;2007;headcount_rural_USD6.85;87,913349
Peru;ENAHO 3;2007;headcount_urban_USD2.15;3,3487152
Peru;ENAHO 3;2007;headcount_urban_USD3.65;11,095832
Peru;ENAHO 3;2007;headcount_urban_USD6.85;35,661162
Peru;ENAHO 3;2007;nbi1_headcount_urban;43,400524
Peru;ENAHO 3;2007;theil;0,48639367
Peru;ENAHO 3;2007;wolfson;0,4629128
Peru;ENAHO 3;2008;a1;0,34008231
Peru;ENAHO 3;2008;a2;0,5783868
Peru;ENAHO 3;2008;cv;1,3124281
Peru;ENAHO 3;2008;e0;0,41587398
Peru;ENAHO 3;2008;gini;0,47481375
Peru;ENAHO 3;2008;gini_pci_rural;0,43971595
Peru;ENAHO 3;2008;gini_pci_urban;0,42275367
Peru;ENAHO 3;2008;headcount_national_USD2.15;10,917175
Peru;ENAHO 3;2008;headcount_national_USD3.65;22,690425
Peru;ENAHO 3;2008;headcount_national_USD6.85;46,402334
Peru;ENAHO 3;2008;headcount_rural_USD2.15;32,095391
Peru;ENAHO 3;2008;headcount_rural_USD3.65;59,083098
Peru;ENAHO 3;2008;headcount_rural_USD6.85;84,277242
Peru;ENAHO 3;2008;headcount_urban_USD2.15;2,919806
Peru;ENAHO 3;2008;headcount_urban_USD3.65;8,9477349
Peru;ENAHO 3;2008;headcount_urban_USD6.85;32,099919
Peru;ENAHO 3;2008;nbi1_headcount_urban;42,913282
Peru;ENAHO 3;2008;theil;0,42687168
Peru;ENAHO 3;2008;wolfson;0,4371501
Peru;ENAHO 3;2009;a1;0,33083097
Peru;ENAHO 3;2009;a2;0,56102272
Peru;ENAHO 3;2009;cv;1,2303113
Peru;ENAHO 3;2009;e0;0,40141002
Peru;ENAHO 3;2009;gini;0,47002652
Peru;ENAHO 3;2009;gini_pci_rural;0,42281421
Peru;ENAHO 3;2009;gini_pci_urban;0,42415985
Peru;ENAHO 3;2009;headcount_national_USD2.15;8,811538
Peru;ENAHO 3;2009;headcount_national_USD3.65;20,527592
Peru;ENAHO 3;2009;headcount_national_USD6.85;44,554036
Peru;ENAHO 3;2009;headcount_rural_USD2.15;26,284008
Peru;ENAHO 3;2009;headcount_rural_USD3.65;53,640323
Peru;ENAHO 3;2009;headcount_rural_USD6.85;82,436889
Peru;ENAHO 3;2009;headcount_urban_USD2.15;2,4083552
Peru;ENAHO 3;2009;headcount_urban_USD3.65;8,3926805
Peru;ENAHO 3;2009;headcount_urban_USD6.85;30,671005
Peru;ENAHO 3;2009;nbi1_headcount_urban;42,535227
Peru;ENAHO 3;2009;theil;0,41561351
Peru;ENAHO 3;2009;wolfson;0,43183771
Peru;ENAHO 3;2010;a1;0,31241917
Peru;ENAHO 3;2010;a2;0,53382596
Peru;ENAHO 3;2010;cv;1,2074307
Peru;ENAHO 3;2010;e0;0,37479699
Peru;ENAHO 3;2010;gini;0,45537924
Peru;ENAHO 3;2010;gini_pci_rural;0,41652571
Peru;ENAHO 3;2010;gini_pci_urban;0,41085303
Peru;ENAHO 3;2010;headcount_national_USD2.15;6,8237685
Peru;ENAHO 3;2010;headcount_national_USD3.65;17,820612
Peru;ENAHO 3;2010;headcount_national_USD6.85;40,52538
Peru;ENAHO 3;2010;headcount_rural_USD2.15;21,095411
Peru;ENAHO 3;2010;headcount_rural_USD3.65;48,851363
Peru;ENAHO 3;2010;headcount_rural_USD6.85;79,63774
Peru;ENAHO 3;2010;headcount_urban_USD2.15;1,7494268
Peru;ENAHO 3;2010;headcount_urban_USD3.65;6,7874999
Peru;ENAHO 3;2010;headcount_urban_USD6.85;26,618818
Peru;ENAHO 3;2010;nbi1_headcount_urban;40,846378
Peru;ENAHO 3;2010;theil;0,3937174
Peru;ENAHO 3;2010;wolfson;0,40681543
Peru;ENAHO 3;2011;a1;0,30387306
Peru;ENAHO 3;2011;a2;0,52946586
Peru;ENAHO 3;2011;cv;1,1385742
Peru;ENAHO 3;2011;e0;0,36223686
Peru;ENAHO 3;2011;gini;0,44660152
Peru;ENAHO 3;2011;gini_pci_rural;0,43326798
Peru;ENAHO 3;2011;gini_pci_urban;0,40118891
Peru;ENAHO 3;2011;headcount_national_USD2.15;6,5040248
Peru;ENAHO 3;2011;headcount_national_USD3.65;16,276914
Peru;ENAHO 3;2011;headcount_national_USD6.85;38,069461
Peru;ENAHO 3;2011;headcount_rural_USD2.15;20,533676
Peru;ENAHO 3;2011;headcount_rural_USD3.65;46,337355
Peru;ENAHO 3;2011;headcount_rural_USD6.85;76,399315
Peru;ENAHO 3;2011;headcount_urban_USD2.15;1,6447979
Peru;ENAHO 3;2011;headcount_urban_USD3.65;5,8653574
Peru;ENAHO 3;2011;headcount_urban_USD6.85;24,793759
Peru;ENAHO 3;2011;nbi1_headcount_urban;41,146084
Peru;ENAHO 3;2011;theil;0,37420166
Peru;ENAHO 3;2011;wolfson;0,39226909
Peru;ENAHO 3;2012;a1;0,30252613
Peru;ENAHO 3;2012;a2;0,5468721
Peru;ENAHO 3;2012;cv;1,103405
Peru;ENAHO 3;2012;e0;0,36058262
Peru;ENAHO 3;2012;gini;0,44437092
Peru;ENAHO 3;2012;gini_pci_rural;0,4316979
Peru;ENAHO 3;2012;gini_pci_urban;0,39968096
Peru;ENAHO 3;2012;headcount_national_USD2.15;6,0785469
Peru;ENAHO 3;2012;headcount_national_USD3.65;14,80473
Peru;ENAHO 3;2012;headcount_national_USD6.85;35,295254
Peru;ENAHO 3;2012;headcount_rural_USD2.15;20,299001
Peru;ENAHO 3;2012;headcount_rural_USD3.65;43,519469
Peru;ENAHO 3;2012;headcount_rural_USD6.85;74,244842
Peru;ENAHO 3;2012;headcount_urban_USD2.15;1,298981
Peru;ENAHO 3;2012;headcount_urban_USD3.65;5,1535625
Peru;ENAHO 3;2012;headcount_urban_USD6.85;22,204102
Peru;ENAHO 3;2012;nbi1_headcount_urban;38,007029
Peru;ENAHO 3;2012;theil;0,36616435
Peru;ENAHO 3;2012;wolfson;0,3893218
Peru;ENAHO 3;2013;a1;0,29451234
Peru;ENAHO 3;2013;a2;0,52525183
Peru;ENAHO 3;2013;cv;1,0804417
Peru;ENAHO 3;2013;e0;0,34910999
Peru;ENAHO 3;2013;gini;0,43882895
Peru;ENAHO 3;2013;gini_pci_rural;0,42322439
Peru;ENAHO 3;2013;gini_pci_urban;0,39548921
Peru;ENAHO 3;2013;headcount_national_USD2.15;5,3963339
Peru;ENAHO 3;2013;headcount_national_USD3.65;14,017539
Peru;ENAHO 3;2013;headcount_national_USD6.85;34,510649
Peru;ENAHO 3;2013;headcount_rural_USD2.15;18,145761
Peru;ENAHO 3;2013;headcount_rural_USD3.65;42,373768
Peru;ENAHO 3;2013;headcount_rural_USD6.85;73,390687
Peru;ENAHO 3;2013;headcount_urban_USD2.15;1,2493781
Peru;ENAHO 3;2013;headcount_urban_USD3.65;4,7942208
Peru;ENAHO 3;2013;headcount_urban_USD6.85;21,864293
Peru;ENAHO 3;2013;nbi1_headcount_urban;38,702691
Peru;ENAHO 3;2013;theil;0,35476513
Peru;ENAHO 3;2013;wolfson;0,39109525
Peru;ENAHO 3;2014;a1;0,28515106
Peru;ENAHO 3;2014;a2;0,50717317
Peru;ENAHO 3;2014;cv;1,063936
Peru;ENAHO 3;2014;e0;0,33586692
Peru;ENAHO 3;2014;gini;0,43138565
Peru;ENAHO 3;2014;gini_pci_rural;0,41334195
Peru;ENAHO 3;2014;gini_pci_urban;0,39025774
Peru;ENAHO 3;2014;headcount_national_USD2.15;4,8248131
Peru;ENAHO 3;2014;headcount_national_USD3.65;13,117711
Peru;ENAHO 3;2014;headcount_national_USD6.85;33,377723
Peru;ENAHO 3;2014;headcount_rural_USD2.15;16,300911
Peru;ENAHO 3;2014;headcount_rural_USD3.65;40,116683
Peru;ENAHO 3;2014;headcount_rural_USD6.85;72,20248
Peru;ENAHO 3;2014;headcount_urban_USD2.15;1,1917122
Peru;ENAHO 3;2014;headcount_urban_USD3.65;4,5703812
Peru;ENAHO 3;2014;headcount_urban_USD6.85;21,086588
Peru;ENAHO 3;2014;nbi1_headcount_urban;38,3963
Peru;ENAHO 3;2014;theil;0,34058692
Peru;ENAHO 3;2014;wolfson;0,38288857
Peru;ENAHO 3;2015;a1;0,28662495
Peru;ENAHO 3;2015;a2;0,50550129
Peru;ENAHO 3;2015;cv;1,057065
Peru;ENAHO 3;2015;e0;0,33777124
Peru;ENAHO 3;2015;gini;0,43354476
Peru;ENAHO 3;2015;gini_pci_rural;0,41352191
Peru;ENAHO 3;2015;gini_pci_urban;0,39323617
Peru;ENAHO 3;2015;headcount_national_USD2.15;4,7185485
Peru;ENAHO 3;2015;headcount_national_USD3.65;12,751694
Peru;ENAHO 3;2015;headcount_national_USD6.85;32,668167
Peru;ENAHO 3;2015;headcount_rural_USD2.15;16,381557
Peru;ENAHO 3;2015;headcount_rural_USD3.65;40,157652
Peru;ENAHO 3;2015;headcount_rural_USD6.85;72,287489
Peru;ENAHO 3;2015;headcount_urban_USD2.15;1,1189489
Peru;ENAHO 3;2015;headcount_urban_USD3.65;4,2932863
Peru;ENAHO 3;2015;headcount_urban_USD6.85;20,440302
Peru;ENAHO 3;2015;nbi1_headcount_urban;38,6747
Peru;ENAHO 3;2015;theil;0,34643142
Peru;ENAHO 3;2015;wolfson;0,3772567
Peru;ENAHO 3;2016;a1;0,29000943
Peru;ENAHO 3;2016;a2;0,50857866
Peru;ENAHO 3;2016;cv;1,0614778
Peru;ENAHO 3;2016;e0;0,34258194
Peru;ENAHO 3;2016;gini;0,43636335
Peru;ENAHO 3;2016;gini_pci_rural;0,41065495
Peru;ENAHO 3;2016;gini_pci_urban;0,39555145
Peru;ENAHO 3;2016;headcount_national_USD2.15;4,5961828
Peru;ENAHO 3;2016;headcount_national_USD3.65;12,44876
Peru;ENAHO 3;2016;headcount_national_USD6.85;31,814745
Peru;ENAHO 3;2016;headcount_rural_USD2.15;16,328374
Peru;ENAHO 3;2016;headcount_rural_USD3.65;39,461367
Peru;ENAHO 3;2016;headcount_rural_USD6.85;71,959116
Peru;ENAHO 3;2016;headcount_urban_USD2.15;1,0903543
Peru;ENAHO 3;2016;headcount_urban_USD3.65;4,3768176
Peru;ENAHO 3;2016;headcount_urban_USD6.85;19,818753
Peru;ENAHO 3;2016;nbi1_headcount_urban;37,617085
Peru;ENAHO 3;2016;theil;0,34905805
Peru;ENAHO 3;2016;wolfson;0,38815816
Peru;ENAHO 3;2017;a1;0,28568666
Peru;ENAHO 3;2017;a2;0,50242133
Peru;ENAHO 3;2017;cv;1,0433376
Peru;ENAHO 3;2017;e0;0,33626513
Peru;ENAHO 3;2017;gini;0,43292049
Peru;ENAHO 3;2017;gini_pci_rural;0,40561395
Peru;ENAHO 3;2017;gini_pci_urban;0,39244862
Peru;ENAHO 3;2017;headcount_national_USD2.15;4,4970593
Peru;ENAHO 3;2017;headcount_national_USD3.65;12,388027
Peru;ENAHO 3;2017;headcount_national_USD6.85;32,620041
Peru;ENAHO 3;2017;headcount_rural_USD2.15;16,686798
Peru;ENAHO 3;2017;headcount_rural_USD3.65;40,544457
Peru;ENAHO 3;2017;headcount_rural_USD6.85;74,190231
Peru;ENAHO 3;2017;headcount_urban_USD2.15;0,9705593
Peru;ENAHO 3;2017;headcount_urban_USD3.65;4,2423523
Peru;ENAHO 3;2017;headcount_urban_USD6.85;20,593755
Peru;ENAHO 3;2017;nbi1_headcount_urban;37,87462
Peru;ENAHO 3;2017;theil;0,34299512
Peru;ENAHO 3;2017;wolfson;0,38736793
Peru;ENAHO 3;2018;a1;0,27311426
Peru;ENAHO 3;2018;a2;0,48317274
Peru;ENAHO 3;2018;cv;0,976854
Peru;ENAHO 3;2018;e0;0,3189651
Peru;ENAHO 3;2018;gini;0,42387649
Peru;ENAHO 3;2018;gini_pci_rural;0,39466158
Peru;ENAHO 3;2018;gini_pci_urban;0,38740233
Peru;ENAHO 3;2018;headcount_national_USD2.15;3,5750044
Peru;ENAHO 3;2018;headcount_national_USD3.65;10,691841
Peru;ENAHO 3;2018;headcount_national_USD6.85;30,364668
Peru;ENAHO 3;2018;headcount_rural_USD2.15;12,97027
Peru;ENAHO 3;2018;headcount_rural_USD3.65;34,919703
Peru;ENAHO 3;2018;headcount_rural_USD6.85;70,429222
Peru;ENAHO 3;2018;headcount_urban_USD2.15;0,93832142
Peru;ENAHO 3;2018;headcount_urban_USD3.65;3,8925447
Peru;ENAHO 3;2018;headcount_urban_USD6.85;19,12097
Peru;ENAHO 3;2018;nbi1_headcount_urban;35,672469
Peru;ENAHO 3;2018;theil;0,32197215
Peru;ENAHO 3;2018;wolfson;0,37822869
Peru;ENAHO 3;2019;a1;0,26330328
Peru;ENAHO 3;2019;a2;0,46897395
Peru;ENAHO 3;2019;cv;0,96219584
Peru;ENAHO 3;2019;e0;0,30564563
Peru;ENAHO 3;2019;gini;0,4156214
Peru;ENAHO 3;2019;gini_pci_rural;0,39330832
Peru;ENAHO 3;2019;gini_pci_urban;0,38142826
Peru;ENAHO 3;2019;headcount_national_USD2.15;2,9952691
Peru;ENAHO 3;2019;headcount_national_USD3.65;9,6588028
Peru;ENAHO 3;2019;headcount_national_USD6.85;28,857037
Peru;ENAHO 3;2019;headcount_rural_USD2.15;11,069074
Peru;ENAHO 3;2019;headcount_rural_USD3.65;31,865513
Peru;ENAHO 3;2019;headcount_rural_USD6.85;67,434595
Peru;ENAHO 3;2019;headcount_urban_USD2.15;0,78941591
Peru;ENAHO 3;2019;headcount_urban_USD3.65;3,5916824
Peru;ENAHO 3;2019;headcount_urban_USD6.85;18,317219
Peru;ENAHO 3;2019;nbi1_headcount_urban;35,514284
Peru;ENAHO 3;2019;theil;0,31079021
Peru;ENAHO 3;2019;wolfson;0,36892298
Peru;ENAHO 3;2020;a1;0,29123189
Peru;ENAHO 3;2020;a2;0,7152372
Peru;ENAHO 3;2020;cv;1,0688196
Peru;ENAHO 3;2020;e0;0,3440761
Peru;ENAHO 3;2020;gini;0,43793049
Peru;ENAHO 3;2020;gini_pci_rural;0,38302785
Peru;ENAHO 3;2020;gini_pci_urban;0,42472126
Peru;ENAHO 3;2020;headcount_national_USD2.15;5,881649
Peru;ENAHO 3;2020;headcount_national_USD3.65;17,471304
Peru;ENAHO 3;2020;headcount_national_USD6.85;43,018334
Peru;ENAHO 3;2020;headcount_rural_USD2.15;10,291298
Peru;ENAHO 3;2020;headcount_rural_USD3.65;34,851608
Peru;ENAHO 3;2020;headcount_rural_USD6.85;71,103639
Peru;ENAHO 3;2020;headcount_urban_USD2.15;4,7146587
Peru;ENAHO 3;2020;headcount_urban_USD3.65;12,871699
Peru;ENAHO 3;2020;headcount_urban_USD6.85;35,585708
Peru;ENAHO 3;2020;nbi1_headcount_urban;36,180093
Peru;ENAHO 3;2020;theil;0,35203943
Peru;ENAHO 3;2020;wolfson;0,39423102
Peru;ENAHO 3;2021;a1;0,24499754
Peru;ENAHO 3;2021;a2;0,43033287
Peru;ENAHO 3;2021;cv;0,95987512
Peru;ENAHO 3;2021;e0;0,2811956
Peru;ENAHO 3;2021;gini;0,40248407
Peru;ENAHO 3;2021;gini_pci_rural;0,39035139
Peru;ENAHO 3;2021;gini_pci_urban;0,38250949
Peru;ENAHO 3;2021;headcount_national_USD2.15;2,8717488
Peru;ENAHO 3;2021;headcount_national_USD3.65;10,244966
Peru;ENAHO 3;2021;headcount_national_USD6.85;33,736884
Peru;ENAHO 3;2021;headcount_rural_USD2.15;8,4644571
Peru;ENAHO 3;2021;headcount_rural_USD3.65;27,977438
Peru;ENAHO 3;2021;headcount_rural_USD6.85;63,422473
Peru;ENAHO 3;2021;headcount_urban_USD2.15;1,4362281
Peru;ENAHO 3;2021;headcount_urban_USD3.65;5,6934445
Peru;ENAHO 3;2021;headcount_urban_USD6.85;26,11727
Peru;ENAHO 3;2021;nbi1_headcount_urban;37,090366
Peru;ENAHO 3;2021;theil;0,29637451
Peru;ENAHO 3;2021;wolfson;0,35288783
Peru;ENAHO 3;2022;a1;0,25042788
Peru;ENAHO 3;2022;a2;0,46265545
Peru;ENAHO 3;2022;cv;0,97772156
Peru;ENAHO 3;2022;e0;0,28823246
Peru;ENAHO 3;2022;gini;0,40569265
Peru;ENAHO 3;2022;gini_pci_rural;0,3783002
Peru;ENAHO 3;2022;gini_pci_urban;0,38693366
Peru;ENAHO 3;2022;headcount_national_USD2.15;2,656552
Peru;ENAHO 3;2022;headcount_national_USD3.65;9,4852794
Peru;ENAHO 3;2022;headcount_national_USD6.85;32,223312
Peru;ENAHO 3;2022;headcount_rural_USD2.15;7,7725527
Peru;ENAHO 3;2022;headcount_rural_USD3.65;26,501395
Peru;ENAHO 3;2022;headcount_rural_USD6.85;62,580102
Peru;ENAHO 3;2022;headcount_urban_USD2.15;1,3765538
Peru;ENAHO 3;2022;headcount_urban_USD3.65;5,2279313
Peru;ENAHO 3;2022;headcount_urban_USD6.85;24,628193
Peru;ENAHO 3;2022;nbi1_headcount_urban;37,636166
Peru;ENAHO 3;2022;theil;0,30173627
Peru;ENAHO 3;2022;wolfson;0,35449116
Peru;ENAHO 3;2023;a1;0,25308966
Peru;ENAHO 3;2023;a2;0,46531332
Peru;ENAHO 3;2023;cv;0,94025417
Peru;ENAHO 3;2023;e0;0,29233091
Peru;ENAHO 3;2023;gini;0,40671358
Peru;ENAHO 3;2023;gini_pci_rural;0,38750229
Peru;ENAHO 3;2023;gini_pci_urban;0,3879847
Peru;ENAHO 3;2023;theil;0,29771598
Peru;ENAHO 3;2023;wolfson;0,35725985
Peru;ENAHO 3;2024;a1;0,2460399
Peru;ENAHO 3;2024;a2;0,4439429
